DateTime,Year,DoY,Hour,FCH4,NEE,LE,H,Ustar,Rg,Tair,Tsoil5cm,Tsoil10cm,Tsoil50cm,rH,VPD,Pa,WTH,LWOUT,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,Day,c,s
2017-06-02 5:30,2017,153,5.5,NA,0.4793787,2.838374,-9.881035,0.2154499,43.79,12.96,17.11,16.91,14.15,89.2,1.612143,1015.8,23.55862,377.11,-0.1025311,-1.202965,-0.4163506,-0.1403784,0.7910492,-1.252141,0.4435335,-0.2033105,-0.03527684,-0.1321722,0.1572363,0.08280487,0.01986161,0.02267234,153.2292,-0.8672779,0.4978244
2017-06-02 6:00,2017,153,6,NA,-1.024455,6.516177,8.621742,0.2084394,80.63,13.36,17.06,16.86,14.14,86.76,2.028674,1016.1,24.27342,380.12,0.2700604,-0.8975898,-0.1888154,-0.5096843,0.4605575,-1.365707,0.2014611,-0.2424723,0.0682273,-0.1836896,0.1411248,0.01025534,-0.002230791,0.0221815,153.25,-0.8674564,0.4975133
2017-06-02 6:30,2017,153,6.5,NA,-1.851574,5.380834,5.199007,0.2800514,126.47,13.95,16.98,16.82,14.11,84.56,2.458327,1016.45,25.11247,383.58,0.6136627,-0.5616809,-0.3002948,-0.7147951,0.8597023,-1.573229,-0.2184831,-0.1881437,0.107113,-0.1944247,0.165565,0.1696113,-0.001841585,0.01908453,153.2708,-0.8676347,0.4972022
2017-06-02 7:00,2017,153,7,NA,-1.169679,12.6831,13.17514,0.323657,159.19,13.94,16.95,16.8,14.26,84.81,2.416953,1016.8,25.7751,385.15,0.7602222,-0.4235935,-0.4159571,-0.623883,1.329868,-1.449329,-0.06842171,-0.211437,0.05886179,-0.2021706,0.1871285,0.1739046,-0.009368851,0.01281258,153.2917,-0.867813,0.496891
2017-06-02 7:30,2017,153,7.5,NA,-1.822315,3.652274,4.804227,0.297929,130.5,13.56,16.93,16.79,14.32,86.96,2.024234,1017.35,26.09417,384.81,0.5673886,-0.5810842,-0.2210728,-0.8277661,1.098614,-1.584974,-0.1954819,-0.1377501,0.09043599,-0.2170896,0.2134269,0.1913404,0.04669379,0.01194374,153.3125,-0.8679911,0.4965797
2017-06-02 8:00,2017,153,8,NA,-2.133054,18.64586,17.48125,0.1857795,160.18,13.6,16.89,16.76,14.33,88.47,1.794499,1017.9,26.28629,388.35,0.5599786,-0.701623,0.2505272,-0.8805457,0.195836,-1.397494,0.2670455,-0.1076042,0.07657922,-0.1194224,0.2550345,0.1371153,0.05377696,0.01119983,153.3333,-0.8681692,0.4962684
2017-06-02 8:30,2017,153,8.5,NA,-4.428436,41.91358,74.34717,0.2067018,459.66,14.09,16.83,16.72,14.31,85.68,2.300802,1018.05,26.56733,399.43,1.732769,0.3012509,0.6294891,-1.767156,-0.0649364,-1.194279,0.3337478,-0.2917064,0.3377606,-0.2662401,0.2715707,0.4917575,-0.02449569,-0.02617245,153.3542,-0.8683471,0.495957
2017-06-02 9:00,2017,153,9,NA,-4.20142,62.0648,110.7509,0.3204369,483.64,15.21,16.74,16.67,14.27,81.02,3.278142,1018.2,26.93695,407.51,2.47093,0.9270556,0.3217789,-1.720539,0.7569545,-1.120057,0.2335109,-0.3307079,0.3086071,-0.3074403,0.1765167,0.1528279,-0.0575793,-0.004943643,153.375,-0.8685249,0.4956456
2017-06-02 9:30,2017,153,9.5,NA,-4.840498,60.82293,109.4032,0.2680327,518.34,15.61,16.81,16.75,14.24,79.91,3.560063,1018.3,27.27854,412.65,2.567653,0.8940706,0.5295903,-1.773707,0.215434,-1.16804,0.2482294,-0.2963535,0.4189925,-0.3018203,0.2130477,0.2700949,-0.01182049,-0.00561332,153.3958,-0.8687026,0.4953341
2017-06-02 10:00,2017,153,10,0.067551,-5.378194,94.62242,118.5795,0.2271346,509.82,15.57,16.85,16.79,14.24,79.13,3.688817,1018.4,27.50201,417.15,2.814136,1.038454,0.7363393,-1.862419,-0.245712,-1.110255,0.4245265,-0.2579703,0.09888418,-0.03143896,0.2170748,0.07960987,0.0235366,0.002090737,153.4167,-0.8688802,0.4950225
2017-06-02 10:30,2017,153,10.5,0.040446,-4.659156,98.96888,140.1475,0.2655883,599.97,16.32,16.81,16.74,14.21,75.68,4.509625,1018.55,27.56248,426.47,3.27318,1.356027,0.5952205,-1.61594,0.09637997,-0.9157768,0.6164849,-0.3161562,0.277316,-0.1572488,0.2084608,0.127353,0.0519218,-0.001132305,153.4375,-0.8690576,0.4947108
2017-06-02 11:00,2017,153,11,0.0608065,-6.246848,130.9708,163.9933,0.2443155,613.95,16.6,16.84,16.74,14.24,74.09,4.890836,1018.7,27.45642,430.43,3.771247,1.733187,0.8795062,-2.038602,-0.3884694,-0.9504958,0.5490196,-0.3060688,0.04268967,0.008063452,0.1811935,-0.1241202,0.02315448,0.001217044,153.4583,-0.869235,0.4943991
2017-06-02 11:30,2017,153,11.5,0.049904,-5.109157,174.6205,177.0772,0.1725513,715.5,17.31,16.85,16.7,14.2,67.14,6.488308,1018.7,27.29265,444.32,4.338947,1.986137,0.9724586,-1.319391,-0.9889583,-0.5590426,1.204715,-0.3710475,-0.1723799,0.2461169,0.2513896,-0.06523717,0.1039375,-0.003928385,153.4792,-0.8694123,0.4940874
2017-06-02 12:00,2017,153,12,0.0528136,-4.279022,226.7997,235.8499,0.2637478,992.91,18.17,16.85,16.66,14.17,66.9,6.899642,1018.7,27.13019,456.75,5.486599,2.94799,0.839415,-1.487959,-0.209392,0.0680754,1.972006,-0.455897,-0.2898616,0.2812485,0.2406666,0.1313419,-0.02006469,-0.03820411,153.5,-0.8695894,0.4937756
2017-06-02 12:30,2017,153,12.5,0.055929,-4.206728,238.7038,218.2205,0.2368991,892.59,18.61,16.89,16.63,14.13,63.77,7.763322,1018.6,26.87574,462.97,5.475327,2.811244,0.7806629,-1.124751,-0.5218185,-0.0852234,1.839987,-0.31425,-0.5204661,0.4733181,0.2535378,-0.06883701,0.1086325,-0.02296178,153.5208,-0.8697664,0.4934637
2017-06-02 13:00,2017,153,13,0.055093,-3.371691,264.6156,231.76,0.1789069,969.92,18.62,17.07,16.72,14.19,66.2,7.247159,1018.5,26.61518,462.21,5.534248,2.781834,0.9497137,-1.034996,-0.8230303,0.2946179,2.544261,-0.3645553,-0.6746136,0.6351096,0.2851439,-0.000298749,0.008494968,-0.0463251,153.5417,-0.8699433,0.4931517
2017-06-02 13:30,2017,153,13.5,0.055465,-3.48189,202.0011,176.4773,0.2678568,665.21,18.18,17.2,16.74,14.18,65.2,7.258561,1018.45,26.28031,451.82,4.656104,2.151911,0.4510737,-0.8065428,-0.08747488,-0.4762911,1.330414,-0.2427997,-0.5310155,0.4358686,0.1909924,-0.3015852,0.1492738,-0.01937202,153.5625,-0.8701201,0.4928397
2017-06-02 14:00,2017,153,14,0.0634603,-3.807496,218.1059,177.6454,0.1674753,805.42,18.13,17.42,16.83,14.24,62.89,7.716109,1018.4,25.74781,454.86,4.886928,2.204774,0.8114199,-0.7311608,-0.9979075,-0.2786452,1.714954,-0.3613982,-0.5330135,0.5283965,0.2874771,0.08898125,0.1325066,-0.05977057,153.5833,-0.8702968,0.4925276
2017-06-02 14:30,2017,153,14.5,0.063269,-3.627711,236.1887,190.9478,0.1346332,801.93,18.95,17.54,16.84,14.2,59.53,8.858139,1018.05,25.3371,462.99,5.21341,2.306622,0.818452,-0.45827,-1.363836,-0.1795299,1.897307,-0.3298879,-0.6162829,0.565467,0.2578479,-0.1027216,0.167714,-0.05595427,153.6042,-0.8704734,0.4922155
2017-06-02 15:00,2017,153,15,NA,-3.428034,243.9777,175.3772,0.1015628,601.71,19.25,17.74,16.91,14.2,58.72,9.206045,1017.7,25.12555,456.83,4.87962,1.9474,0.7436281,-0.1513402,-1.650167,-0.3704323,1.736289,-0.2351926,-0.9427249,0.7452884,0.1849877,-0.6029522,0.134187,-0.03339831,153.625,-0.8706499,0.4919032
2017-06-02 15:30,2017,153,15.5,0.061877,-3.210649,138.1813,102.2948,0.267819,396.43,18.82,17.98,17.04,14.27,64.83,7.635815,1017.45,25.05311,435.52,3.615582,1.134774,0.01477878,-0.3164389,-0.04676251,-1.191555,0.4059508,-0.1043213,-0.3971516,0.2713773,0.1458909,-0.3052689,0.1040885,-0.04586318,153.6458,-0.8708262,0.491591
2017-06-02 16:00,2017,153,16,0.066237,-4.204752,186.0362,142.8532,0.2046389,562.1,19.14,18.05,17.03,14.19,61.96,8.42553,1017.2,24.84593,445.89,4.43512,1.716126,0.3896679,-0.5790624,-0.836823,-0.861158,0.8859987,-0.197667,-0.5667569,0.4274245,0.1477694,-0.2726815,0.07818248,-0.06689431,153.6667,-0.8710025,0.4912786
2017-06-02 16:30,2017,153,16.5,NA,-3.469253,166.0637,125.3268,0.1341331,504,19.33,18.2,17.08,14.15,61.52,8.624456,1016.9,24.39732,444.69,4.020014,1.242124,0.4072372,-0.1571184,-1.287299,-0.8727131,1.000243,-0.1841066,-0.403796,0.3537548,0.1561998,-0.2486875,0.1144022,-0.06815375,153.6875,-0.8711786,0.4909662
2017-06-02 17:00,2017,153,17,NA,-2.8313,118.0058,83.22106,0.1878599,436.05,19.65,18.42,17.25,14.23,61.76,8.742876,1016.6,24.04506,438.92,3.525011,0.8006397,0.01243757,0.1338658,-0.7269709,-1.210485,0.4909932,-0.1163997,-0.1342412,0.1205438,0.179953,0.03400043,0.1282767,-0.07400629,153.7083,-0.8713546,0.4906538
2017-06-02 17:30,2017,153,17.5,0.05619,-2.721021,106.2282,70.2919,0.1370238,324.79,19.37,18.56,17.33,14.24,61.81,8.580794,1016.25,23.81741,432.74,3.104498,0.4112091,0.0508779,0.2970791,-1.102747,-1.317117,0.4179767,-0.1422808,-0.1435349,0.132686,0.1463535,-0.1591786,0.1265019,-0.06423221,153.7292,-0.8715305,0.4903413
2017-06-02 18:00,2017,153,18,0.056625,-2.108803,75.47925,42.90638,0.1563193,238.48,19.08,18.71,17.44,14.27,62.89,8.188851,1015.9,23.71048,424.28,2.577346,0.004707998,-0.1830472,0.4942903,-0.8001662,-1.501683,0.1592114,-0.1543838,-0.02545338,0.03018386,0.1337015,-0.09770916,0.115084,-0.06399832,153.75,-0.8717063,0.4900287
2017-06-02 18:30,2017,153,18.5,0.062107,-0.9701371,48.26161,14.14292,0.1456352,132.59,18.59,18.84,17.54,14.31,65.49,7.385511,1015.55,23.69249,414.55,1.866316,-0.5666148,-0.3695363,0.8036728,-0.6180297,-1.578152,0.1423409,-0.1610729,0.04303333,-0.004379836,0.1330047,-0.08889141,0.1031035,-0.06110719,153.7708,-0.871882,0.489716
2017-06-02 19:00,2017,153,19,0.058533,-0.8603847,35.33757,7.520005,0.0851,100.43,18.44,18.9,17.59,14.29,65.87,7.235882,1015.2,23.4903,410.59,1.560777,-0.8646948,-0.2667906,0.9113976,-1.066254,-1.573252,0.2194508,-0.2064379,0.1573044,-0.05751582,0.1299296,-0.09050751,0.08612017,-0.05834488,153.7917,-0.8720576,0.4894033
2017-06-02 19:30,2017,153,19.5,0.02542,-0.207722,26.75867,-4.027969,0.0396,46.91,18.21,18.95,17.66,14.28,67.71,6.747726,1015,23.11557,404.63,1.143064,-1.231738,-0.2408484,1.105999,-1.276054,-1.527009,0.3918384,-0.2164076,0.1644161,-0.03439163,0.1294195,-0.120696,0.04953007,-0.0509153,153.8125,-0.872233,0.4890905
2017-06-02 20:00,2017,153,20,NA,0.3554414,9.050598,-7.337205,0.0383,8.46,16.63,19.08,17.8,14.4,77.06,4.338476,1014.8,22.90715,393.44,0.4645935,-1.654568,-0.2121413,0.7218488,-0.9461408,-1.410441,0.6674072,-0.2574007,0.2104293,-0.06694994,0.1063921,-0.1200439,0.01758596,-0.06155279,153.8333,-0.8724084,0.4887777
2017-06-02 20:30,2017,153,20.5,NA,1.117954,5.390004,-5.804265,0.0231,0.35,15.01,18.93,17.77,14.42,82.7,2.949792,1014.5,22.77564,386.68,0.01818833,-1.872708,-0.1870964,0.6040987,-0.8120799,-1.18659,1.022366,-0.3347275,0.1613298,-0.07727001,0.09657053,-0.1146054,0.03497682,-0.05701002,153.8542,-0.8725836,0.4884648
2017-06-02 21:00,2017,153,21,NA,1.615988,0.7971554,-5.791008,0.0619,0,14.49,18.94,17.71,14.41,86.39,2.244081,1014.2,22.67016,381.87,-0.1604835,-1.910156,-0.341138,0.4886803,-0.3540212,-1.11003,1.10039,-0.333819,0.1335817,-0.1246592,0.06970509,-0.08573826,-0.006757734,-0.07203415,153.875,-0.8727587,0.4881518
2017-06-02 21:30,2017,153,21.5,NA,0.963963,4.771462,-5.139855,0.0489,0,13.74,18.91,17.74,14.38,89.88,1.589458,1013.9,22.73594,378.36,-0.2753179,-1.922356,-0.2263927,0.1164881,-0.5042439,-1.119123,1.103524,-0.3165552,0.02590601,-0.08577635,0.05525277,-0.07315685,-0.01632093,-0.07017403,153.8958,-0.8729337,0.4878388
2017-06-02 22:00,2017,153,22,NA,0.893922,4.49828,-8.467248,0.1168676,0,12.79,18.87,17.76,14.21,92.73,1.073203,1013.6,22.80303,374.8,-0.3399737,-1.786637,-0.4167503,-0.1459365,0.06756337,-1.159601,0.9497113,-0.3050818,-0.09986547,-0.09346278,-0.01052901,-0.0127215,0.001169166,-0.06546847,153.9167,-0.8731086,0.4875257
2017-06-02 22:30,2017,153,22.5,NA,1.193607,4.017476,-12.26848,0.1123022,0,12.45,18.81,17.78,14.2,94.63,0.7752432,1013.55,22.95457,373.07,-0.4793952,-1.870476,-0.4249295,-0.137896,0.1131367,-1.104871,1.059567,-0.2886287,-0.1400368,-0.08822071,-0.003663868,0.03429302,0.001277743,-0.05887515,153.9375,-0.8732834,0.4872125
2017-06-02 23:00,2017,153,23,NA,0.7701968,3.971,-4.317926,0.0686,0.01,11.28,18.76,17.78,14.2,95.19,0.642814,1013.5,23.12207,372.18,-0.5676989,-1.893917,-0.2158654,-0.2808427,-0.27983,-1.048377,1.133285,-0.3895394,-0.1468277,-0.1435495,-0.02995696,-0.01675985,0.07352045,-0.05354327,153.9583,-0.8734581,0.4868993
2017-06-02 23:30,2017,153,23.5,NA,1.543184,4.056218,0.1839042,0.066,0,11.92,18.67,17.75,14.17,95.64,0.6078589,1013.6,23.25672,376.17,-0.5726294,-1.963089,-0.2800884,-0.07305115,-0.1726117,-0.930535,1.365245,-0.3249981,-0.06660998,-0.1471105,-0.01882428,-0.07248742,0.07987232,-0.04099704,153.9792,-0.8736327,0.486586
2017-06-03 0:00,2017,154,0,NA,1.236899,3.994727,-4.743421,0.0154,0,12.12,18.61,17.74,14.16,95,0.7063334,1013.7,23.78816,375.25,-0.6425,-2.062553,-0.1098071,-0.03986771,-0.6325875,-0.954381,1.395152,-0.319006,-0.04547699,-0.106813,0.01786831,-0.03114202,0.05632129,-0.03612828,154,-0.8738071,0.4862727
2017-06-03 0:30,2017,154,0.5,NA,1.284672,3.994727,-4.743421,0.0815,0,12.15,18.53,17.73,14.16,94.77,0.7402854,1013.65,24.3779,376.36,-0.5207264,-1.892887,-0.316547,-0.1021072,-0.1097707,-1.017876,1.215257,-0.2973778,-0.07852979,-0.1203826,0.006116231,-0.03625993,0.07273416,-0.02777257,154.0208,-0.8739814,0.4859593
2017-06-03 1:00,2017,154,1,NA,1.127439,2.701421,1.639353,0.0894,0,12.53,18.45,17.74,14.17,94.53,0.7938381,1013.6,24.45248,375.36,-0.4561833,-1.838189,-0.3249715,-0.1637077,-0.07729047,-1.026303,1.170641,-0.3025033,-0.02840618,-0.1584353,-0.003695167,-0.0964896,0.01586939,-0.01497012,154.0417,-0.8741557,0.4856458
2017-06-03 1:30,2017,154,1.5,NA,1.13144,4.018859,-5.28082,0.0703,0.76,12.49,18.38,17.71,14.16,93.69,0.9133425,1013.7,24.51611,378.46,-0.4738965,-1.88154,-0.282008,-0.06903686,-0.2453859,-1.041406,1.183365,-0.2747776,-0.03797682,-0.1041006,0.03421409,-0.04128664,0.08335049,-0.01081404,154.0625,-0.8743298,0.4853323
2017-06-03 2:00,2017,154,2,NA,1.07842,4.778754,-5.741562,0.03,0.42,13.63,18.28,17.67,14.14,88.8,1.746544,1013.8,25.14118,381.62,-0.3263937,-1.879061,-0.2123562,0.23327,-0.6719569,-1.076174,1.155011,-0.2925614,0.07534741,-0.07047912,0.07600286,-0.07513675,0.0531042,0.003746048,154.0833,-0.8745038,0.4850187
2017-06-03 2:30,2017,154,2.5,NA,1.277716,4.778754,-5.915983,0.0264,0,13.49,18.22,17.66,14.15,90.74,1.430917,1013.8,26.05139,380.11,-0.4288681,-1.938394,-0.2040899,0.2002455,-0.631852,-1.028001,1.263681,-0.268608,0.05498123,-0.07185974,0.0839584,-0.06777581,0.03442286,0.007131956,154.1042,-0.8746777,0.4847051
2017-06-03 3:00,2017,154,3,NA,1.228874,3.838863,-5.816679,0.0483,0,12.61,18.18,17.66,14.19,92.77,1.054781,1013.8,26.62099,374.25,-0.5406279,-1.906588,-0.2201014,0.0385906,-0.416025,-1.017608,1.225749,-0.3252012,-0.03308854,-0.1110145,0.06364078,-0.0444759,0.003917655,0.004840506,154.125,-0.8748514,0.4843913
2017-06-03 3:30,2017,154,3.5,NA,1.29617,3.781062,-4.154404,0.0665,0,12.22,18.12,17.63,14.19,94.16,0.8304451,1014.2,26.56873,372.47,-0.582911,-1.873972,-0.206824,-0.03052181,-0.2148846,-1.002436,1.226445,-0.3218301,-0.07059461,-0.1334324,0.05011893,-0.04993226,0.000105104,0.005882913,154.1458,-0.8750251,0.4840776
2017-06-03 4:00,2017,154,4,0.06413758,3.014733,3.722732,-9.790251,0.1219025,0.21,12.65,18.03,17.59,14.16,91.23,1.282811,1014.6,26.23379,375.46,-0.5398993,-1.846508,-0.5313853,0.572438,0.4545209,-0.8840853,1.355694,-0.3402068,-0.0566063,-0.1206669,0.06155944,-0.02463917,0.02946075,0.01656885,154.1667,-0.8751986,0.4837637
2017-06-03 4:30,2017,154,4.5,NA,1.186758,3.577837,-0.3986897,0.0647,1.56,12.89,17.94,17.54,14.14,92.8,1.069851,1014.85,25.95574,379.37,-0.4467585,-1.817514,-0.1391639,0.03269364,-0.2540117,-1.029684,1.199173,-0.2352514,0.03433,-0.1227439,0.07303721,-0.1017295,0.05973042,0.02230394,154.1875,-0.8753721,0.4834498
2017-06-03 5:00,2017,154,5,NA,1.289796,4.546658,-5.574886,0.0376,3.88,13.24,17.88,17.5,14.14,93.67,0.9623396,1015.1,25.73459,381.02,-0.5149294,-1.926012,-0.05501297,0.09213713,-0.434135,-1.009225,1.309964,-0.1549955,0.0450315,-0.07150787,0.1160607,-0.05539177,0.06159284,0.02290184,154.2083,-0.8755454,0.4831359
2017-06-03 5:30,2017,154,5.5,NA,1.464929,4.663094,-1.356883,0.1403862,26.12,13.65,17.81,17.46,14.13,93.19,1.063344,1015.4,25.48551,382.83,-0.259706,-1.63385,-0.3311039,0.02507338,0.4077939,-1.065779,1.089994,-0.1168444,0.0476786,-0.1114263,0.0954809,-0.0366593,0.04211984,0.02411239,154.2292,-0.8757186,0.4828218
2017-06-03 6:00,2017,154,6,NA,-2.549487,-23.10591,-0.179906,0.0813,29.05,13.72,17.75,17.43,14.12,89.29,1.679938,1015.7,25.11524,383.75,-0.04520458,-1.46063,0.2254213,-0.8553219,-0.7246145,-1.649182,0.103849,-0.152374,0.4150649,-0.3175977,0.09859044,0.02486524,0.09248469,0.02504366,154.25,-0.8758917,0.4825077
2017-06-03 6:30,2017,154,6.5,0.0441,-1.076779,7.816255,-3.242932,0.1218489,63.74,14.24,17.68,17.39,14.25,80.06,3.235058,1015.8,24.49128,385.06,0.3999631,-1.129565,-0.07230378,-0.03396259,-0.3781952,-1.480301,0.212599,-0.3367706,0.116522,-0.1013664,0.1569884,0.04266666,0.04624226,0.02770635,154.2708,-0.8760647,0.4821936
2017-06-03 7:00,2017,154,7,0.06318,-1.455277,23.63964,3.128783,0.116125,94.24,14.42,17.61,17.35,14.31,76.39,3.875352,1015.9,23.92209,387.96,0.712133,-0.8976624,-0.005308101,0.01395367,-0.5685653,-1.464758,0.1709074,-0.3970444,0.01729129,-0.01377073,0.1848894,0.0261837,0.04959961,0.0290118,154.2917,-0.8762376,0.4818794
2017-06-03 7:30,2017,154,7.5,0.055859,-2.170992,28.79464,17.57821,0.1464705,151.34,14.69,17.55,17.3,14.3,74.73,4.220798,1016.2,23.84014,393.12,1.090667,-0.5706219,0.04088699,-0.207051,-0.4696576,-1.492075,0.03579369,-0.4078875,0.08192629,-0.05879136,0.179658,0.05027414,0.06814548,0.02535688,154.3125,-0.8764103,0.4815651
2017-06-03 8:00,2017,154,8,0.056792,-3.148623,32.30316,22.65261,0.2158412,160.05,14.85,17.5,17.28,14.31,73.73,4.433331,1016.5,24.08786,394.45,1.394503,-0.2411038,-0.02581923,-0.5343972,-0.08900495,-1.678968,-0.3649347,-0.3763014,0.0320189,-0.06711801,0.1578284,0.01787456,0.06382494,0.0279628,154.3333,-0.876583,0.4812508
2017-06-03 8:30,2017,154,8.5,0.058833,-3.368618,38.36867,39.38448,0.2221483,223.61,15.17,17.45,17.24,14.3,70.72,5.044127,1016.7,24.49634,398.93,1.751077,0.0347383,0.02721578,-0.5267084,-0.1326199,-1.607922,-0.3377054,-0.4534571,0.1211583,-0.1301937,0.1534023,0.03511441,0.06223341,0.02594591,154.3542,-0.8767555,0.4809364
2017-06-03 9:00,2017,154,9,0.068085,-4.841636,66.20318,49.16028,0.2324398,228.25,15.49,17.41,17.19,14.3,69.34,5.3915,1016.9,24.84086,401.72,2.173748,0.4007912,0.1801727,-0.9089582,-0.3452056,-1.737859,-0.562995,-0.3863675,-0.1519336,0.06442417,0.1510655,-0.1103732,0.03789098,0.0273064,154.375,-0.8769279,0.4806219
2017-06-03 9:30,2017,154,9.5,0.068342,-4.908141,79.33078,74.50503,0.2337677,347.7,15.9,17.43,17.27,14.27,66.8,5.993425,1017.15,24.90732,410.59,2.694304,0.7605734,0.2748812,-0.9229996,-0.4028028,-1.545311,-0.3237749,-0.4621314,-0.04200104,0.005791355,0.147875,-0.01096935,0.05837685,0.02721711,154.3958,-0.8771002,0.4803074
2017-06-03 10:00,2017,154,10,0.06069555,-4.222102,62.55494,64.23358,0.2478563,290.76,15.69,17.53,17.33,14.29,71.94,4.997933,1017.4,24.84056,408.45,2.279611,0.4221391,0.1908742,-0.9384822,-0.04778991,-1.564288,-0.2384603,-0.3458393,0.03049749,-0.04478814,0.134134,-0.04044311,0.08568846,0.02614221,154.4167,-0.8772724,0.4799928
2017-06-03 10:30,2017,154,10.5,0.058656,-4.153056,72.47427,67.56406,0.2086836,312.06,15.57,17.52,17.34,14.3,67.62,5.723234,1017.4,24.75614,409.03,2.424068,0.5017262,0.2907871,-0.6820339,-0.4376189,-1.490041,-0.1560367,-0.4801494,-0.01662732,0.001911335,0.1469328,-0.0378621,0.09146578,0.02934294,154.4375,-0.8774445,0.4796781
2017-06-03 11:00,2017,154,11,0.0537885,-3.591266,78.24509,64.0181,0.2006961,343.77,15.82,17.49,17.27,14.3,63.7,6.519618,1017.4,24.53993,411.93,2.568972,0.5737548,0.2269978,-0.3033918,-0.5036413,-1.414083,-0.07767376,-0.5393575,-0.0297873,0.02879499,0.1839778,0.06046119,0.1133955,0.02212968,154.4583,-0.8776165,0.4793634
2017-06-03 11:30,2017,154,11.5,0.067836,-4.48945,100.1539,93.91106,0.2312749,427.31,15.94,17.45,17.24,14.27,64.03,6.510099,1017.55,24.28732,418.72,3.103944,1.045807,0.3393005,-0.7524358,-0.4151573,-1.31425,-0.01033147,-0.5375638,-0.08433223,0.05835578,0.1533672,-0.00198291,0.1160083,0.01731618,154.4792,-0.8777883,0.4790487
2017-06-03 12:00,2017,154,12,0.062774,-4.840015,121.9598,94.70821,0.1408889,391.08,16.3,17.46,17.23,14.28,61.81,7.072502,1017.7,24.16686,419.03,3.150339,0.9652011,0.6274228,-0.5821192,-1.261183,-1.28291,0.1574079,-0.5207696,-0.295973,0.2518237,0.1749824,-0.180985,0.08446121,0.02610329,154.5,-0.8779601,0.4787338
2017-06-03 12:30,2017,154,12.5,0.06845,-3.873052,112.6928,87.2508,0.1294827,454.86,16.44,17.43,17.19,14.26,57.27,7.984146,1017.7,24.23155,424.99,3.233517,0.9589377,0.5208098,-0.05336436,-1.285153,-1.178153,0.2779028,-0.6120549,-0.1044971,0.1518951,0.2301551,0.08486872,0.1789943,0.01778475,154.5208,-0.8781317,0.4784189
2017-06-03 13:00,2017,154,13,0.05892,-4.384069,129.9126,82.24483,0.1835373,349.04,16.8,17.43,17.19,14.26,55.76,8.457621,1017.7,24.34287,423.89,3.376953,1.10787,0.3532627,-0.09889025,-1.005499,-1.410351,-0.1096147,-0.5026005,-0.4497984,0.3234543,0.1789735,-0.2475675,0.1625715,0.03945074,154.5417,-0.8783032,0.478104
2017-06-03 13:30,2017,154,13.5,NA,-4.216549,118.5094,77.06791,0.1132485,367.32,16.46,17.5,17.18,14.29,57.63,7.926963,1017.6,24.38919,421.84,3.081338,0.8189962,0.5455326,-0.07223315,-1.476481,-1.319876,0.1318257,-0.542268,-0.2968717,0.2835306,0.2210163,-0.1068482,0.1673364,0.02030752,154.5625,-0.8784746,0.477789
2017-06-03 14:00,2017,154,14,0.05516,-4.639982,107.9984,87.37457,0.2666731,335.65,16.38,17.52,17.19,14.3,64.08,6.686101,1017.5,24.41253,416.69,3.09668,1.041889,0.1928021,-0.7524535,-0.1845331,-1.479257,-0.2504869,-0.4247186,-0.3047149,0.1637001,0.1215545,-0.2523807,0.08050189,0.01844894,154.5833,-0.8786459,0.4774739
2017-06-03 14:30,2017,154,14.5,0.0637578,-5.93732,153.2953,165.149,0.3111396,629.8,16.23,17.52,17.17,14.26,63.36,6.755247,1017.4,24.22989,427.05,4.333502,2.156571,0.4631047,-1.585128,-0.08234371,-0.9850936,0.2335042,-0.6737236,-0.2663031,0.09680976,0.06061843,-0.1401296,-0.01313042,-0.01693572,154.6042,-0.8788171,0.4771588
2017-06-03 15:00,2017,154,15,0.0663617,-4.850185,179.726,174.8287,0.2703216,688.03,16.63,17.56,17.16,14.25,59.52,7.65569,1017.3,23.89248,433.65,4.629005,2.272136,0.470399,-1.067329,-0.3559213,-0.6830491,0.724602,-0.7398128,-0.4040584,0.2265173,0.09094288,-0.1280126,0.004960783,-0.02184642,154.625,-0.8789882,0.4768436
2017-06-03 15:30,2017,154,15.5,0.062334,-3.69253,194.7785,179.3716,0.2727834,718.72,17.08,17.51,17.11,14.19,58.72,8.033094,1016.95,23.52327,438.67,4.766497,2.325698,0.3091364,-0.7088062,-0.2187866,-0.4522333,1.087426,-0.7110798,-0.4917367,0.2986662,0.1038759,-0.1213061,0.01619709,-0.01969152,154.6458,-0.8791591,0.4765283
2017-06-03 16:00,2017,154,16,0.069503,-4.444371,219.1966,193.1177,0.3097724,633.72,17.2,17.54,17.08,14.16,59.46,7.949249,1016.6,23.31766,435.14,4.940113,2.539294,0.2526337,-1.022938,-0.07562581,-0.5407815,0.9048419,-0.6576315,-0.8380569,0.4663479,0.009862511,-0.5613574,-0.06855869,-0.007448721,154.6667,-0.87933,0.476213
2017-06-03 16:30,2017,154,16.5,0.051722,-3.015548,142.7441,137.947,0.301407,558.42,17.14,17.65,17.14,14.19,60.37,7.741359,1016.25,23.38623,428.39,3.973414,1.686541,-0.07570629,-0.430302,0.1710475,-0.8083104,0.5756746,-0.6342706,-0.2522833,0.08351359,0.07721625,-0.1165808,0.01628279,-0.01755593,154.6875,-0.8795007,0.4758976
